"","Loc","feature_type"
"1","ENA|OLKM01000002|OLKM01000002.1 1260215","Intron"
"1351","ENA|OLKM01002690|OLKM01002690.1 53248","Other"
"1352","ENA|OLKM01002690|OLKM01002690.1 53265","Other"
"1353","ENA|OLKM01002692|OLKM01002692.1 2647","Other"
"1354","ENA|OLKM01002692|OLKM01002692.1 55098","Other"
"1355","ENA|OLKM01002693|OLKM01002693.1 2622","Other"
"1356","ENA|OLKM01002709|OLKM01002709.1 52461","Other"
"1357","ENA|OLKM01002716|OLKM01002716.1 4196","Other"
"1358","ENA|OLKM01002716|OLKM01002716.1 4267","Other"
"1359","ENA|OLKM01002716|OLKM01002716.1 6183","Other"
"1360","ENA|OLKM01002718|OLKM01002718.1 11044","Other"
"1361","ENA|OLKM01002718|OLKM01002718.1 48839","Other"
"1362","ENA|OLKM01002719|OLKM01002719.1 45466","CDS"
"1363","ENA|OLKM01002722|OLKM01002722.1 5410","CDS"
"1364","ENA|OLKM01002723|OLKM01002723.1 48164","Other"
"1365","ENA|OLKM01002727|OLKM01002727.1 15747","Intron"
"1366","ENA|OLKM01002727|OLKM01002727.1 44962","Intron"
"1367","ENA|OLKM01002728|OLKM01002728.1 36949","Intron"
"1368","ENA|OLKM01002728|OLKM01002728.1 37018","Intron"
"1369","ENA|OLKM01002728|OLKM01002728.1 37368","Intron"
"1370","ENA|OLKM01002728|OLKM01002728.1 37460","Intron"
"1371","ENA|OLKM01002728|OLKM01002728.1 41852","Other"
"1372","ENA|OLKM01002728|OLKM01002728.1 42513","Other"
"1373","ENA|OLKM01002732|OLKM01002732.1 41671","Other"
"1374","ENA|OLKM01002738|OLKM01002738.1 10535","Intron"
"1375","ENA|OLKM01002738|OLKM01002738.1 11821","Intron"
"1376","ENA|OLKM01002739|OLKM01002739.1 38838","Other"
"1377","ENA|OLKM01002740|OLKM01002740.1 9896","Intron"
"1378","ENA|OLKM01002740|OLKM01002740.1 47887","Other"
"1379","ENA|OLKM01002740|OLKM01002740.1 50492","CDS"
"1380","ENA|OLKM01002740|OLKM01002740.1 50619","CDS"
"1381","ENA|OLKM01002740|OLKM01002740.1 50898","Terminator"
"1382","ENA|OLKM01002744|OLKM01002744.1 42858","Other"
"1383","ENA|OLKM01002744|OLKM01002744.1 42998","Other"
"1384","ENA|OLKM01002744|OLKM01002744.1 43516","Other"
"1385","ENA|OLKM01002756|OLKM01002756.1 42744","Intron"
"1386","ENA|OLKM01002757|OLKM01002757.1 39233","Intron"
"1387","ENA|OLKM01002757|OLKM01002757.1 39263","Intron"
"1388","ENA|OLKM01002759|OLKM01002759.1 4586","Other"
"1389","ENA|OLKM01002768|OLKM01002768.1 34960","Other"
"1390","ENA|OLKM01002768|OLKM01002768.1 38762","Other"
"1391","ENA|OLKM01002772|OLKM01002772.1 1037","Other"
"1392","ENA|OLKM01002775|OLKM01002775.1 14726","Intron"
"1393","ENA|OLKM01002776|OLKM01002776.1 53269","Other"
"1394","ENA|OLKM01002779|OLKM01002779.1 43538","Intron"
"1395","ENA|OLKM01002788|OLKM01002788.1 43098","Terminator"
"1396","ENA|OLKM01002791|OLKM01002791.1 15069","CDS"
"1397","ENA|OLKM01002802|OLKM01002802.1 9621","Intron"
"1398","ENA|OLKM01002802|OLKM01002802.1 9716","Intron"
"1399","ENA|OLKM01002815|OLKM01002815.1 13450","Intron"
"1400","ENA|OLKM01002817|OLKM01002817.1 17863","Intron"
"1401","ENA|OLKM01002820|OLKM01002820.1 19354","CDS"
"1402","ENA|OLKM01002820|OLKM01002820.1 19368","Intron"
"1403","ENA|OLKM01002820|OLKM01002820.1 22847","Intron"
"1404","ENA|OLKM01002822|OLKM01002822.1 32902","Intron"
"1405","ENA|OLKM01002822|OLKM01002822.1 33799","Intron"
"1406","ENA|OLKM01002822|OLKM01002822.1 47813","Intron"
"1407","ENA|OLKM01002824|OLKM01002824.1 47000","Intron"
"1408","ENA|OLKM01002828|OLKM01002828.1 13458","Other"
"1409","ENA|OLKM01002828|OLKM01002828.1 14370","Other"
"1410","ENA|OLKM01002841|OLKM01002841.1 26424","Intron"
"1411","ENA|OLKM01002841|OLKM01002841.1 27073","Intron"
"1412","ENA|OLKM01002841|OLKM01002841.1 32508","CDS"
"1413","ENA|OLKM01002841|OLKM01002841.1 42345","CDS"
"1414","ENA|OLKM01002841|OLKM01002841.1 42511","CDS"
"1415","ENA|OLKM01002841|OLKM01002841.1 42603","CDS"
"1416","ENA|OLKM01002841|OLKM01002841.1 42655","CDS"
"1417","ENA|OLKM01002841|OLKM01002841.1 42676","CDS"
"1418","ENA|OLKM01002841|OLKM01002841.1 42686","CDS"
"1419","ENA|OLKM01002841|OLKM01002841.1 42867","Terminator"
"1420","ENA|OLKM01002842|OLKM01002842.1 14472","Intron"
"1421","ENA|OLKM01002842|OLKM01002842.1 49081","CDS"
"1422","ENA|OLKM01002842|OLKM01002842.1 51107","CDS"
"1423","ENA|OLKM01002849|OLKM01002849.1 27848","Intron"
"1424","ENA|OLKM01002851|OLKM01002851.1 48152","Other"
"1425","ENA|OLKM01002852|OLKM01002852.1 26709","Other"
"1426","ENA|OLKM01002855|OLKM01002855.1 16582","Other"
"1427","ENA|OLKM01002856|OLKM01002856.1 5074","Intron"
"1428","ENA|OLKM01002856|OLKM01002856.1 6281","CDS"
"1429","ENA|OLKM01002856|OLKM01002856.1 6531","CDS"
"1430","ENA|OLKM01002856|OLKM01002856.1 6574","CDS"
"1431","ENA|OLKM01002856|OLKM01002856.1 7029","Intron"
"1432","ENA|OLKM01002856|OLKM01002856.1 11487","Other"
"1433","ENA|OLKM01002856|OLKM01002856.1 11795","Other"
"1434","ENA|OLKM01002856|OLKM01002856.1 42862","Other"
"1435","ENA|OLKM01002857|OLKM01002857.1 51172","Terminator"
"1436","ENA|OLKM01002858|OLKM01002858.1 33402","UTR5"
"1437","ENA|OLKM01002864|OLKM01002864.1 17893","Intron"
"1438","ENA|OLKM01002867|OLKM01002867.1 19225","Intron"
"1439","ENA|OLKM01002867|OLKM01002867.1 44373","Other"
"1440","ENA|OLKM01002871|OLKM01002871.1 42664","Other"
"1441","ENA|OLKM01002871|OLKM01002871.1 43416","Other"
"1442","ENA|OLKM01002873|OLKM01002873.1 28942","Other"
"1443","ENA|OLKM01002873|OLKM01002873.1 30249","Other"
"1444","ENA|OLKM01002873|OLKM01002873.1 30280","Other"
"1445","ENA|OLKM01002873|OLKM01002873.1 30547","Other"
"1446","ENA|OLKM01002873|OLKM01002873.1 31373","Other"
"1447","ENA|OLKM01002873|OLKM01002873.1 31943","Other"
"1448","ENA|OLKM01002873|OLKM01002873.1 31972","Other"
"1449","ENA|OLKM01002873|OLKM01002873.1 31997","Other"
"1450","ENA|OLKM01002874|OLKM01002874.1 17922","Other"
"1451","ENA|OLKM01002879|OLKM01002879.1 49343","Intron"
"1452","ENA|OLKM01002881|OLKM01002881.1 39936","Intron"
"1453","ENA|OLKM01002881|OLKM01002881.1 40155","Intron"
"1454","ENA|OLKM01002881|OLKM01002881.1 40308","Intron"
"1455","ENA|OLKM01002881|OLKM01002881.1 40854","CDS"
"1456","ENA|OLKM01002881|OLKM01002881.1 40987","CDS"
"1457","ENA|OLKM01002881|OLKM01002881.1 42080","Intron"
"1458","ENA|OLKM01002891|OLKM01002891.1 39518","Other"
"1459","ENA|OLKM01002899|OLKM01002899.1 23652","Other"
"1460","ENA|OLKM01002899|OLKM01002899.1 24154","Other"
"1461","ENA|OLKM01002899|OLKM01002899.1 24529","Other"
"1462","ENA|OLKM01002905|OLKM01002905.1 42803","Other"
"1463","ENA|OLKM01002907|OLKM01002907.1 45698","Other"
"1464","ENA|OLKM01002911|OLKM01002911.1 45445","Intron"
"1465","ENA|OLKM01002911|OLKM01002911.1 45790","Intron"
"1466","ENA|OLKM01002912|OLKM01002912.1 2972","Other"
"1467","ENA|OLKM01002912|OLKM01002912.1 8348","Other"
"1468","ENA|OLKM01002912|OLKM01002912.1 8367","Other"
"1469","ENA|OLKM01002912|OLKM01002912.1 8372","Other"
"1470","ENA|OLKM01002920|OLKM01002920.1 1694","Other"
"1471","ENA|OLKM01002922|OLKM01002922.1 34783","Intron"
"1472","ENA|OLKM01002923|OLKM01002923.1 23303","Other"
"1473","ENA|OLKM01002926|OLKM01002926.1 36417","Other"
"1474","ENA|OLKM01002926|OLKM01002926.1 36473","Other"
"1475","ENA|OLKM01002926|OLKM01002926.1 36487","Other"
"1476","ENA|OLKM01002926|OLKM01002926.1 39790","Other"
"1477","ENA|OLKM01002926|OLKM01002926.1 44987","Intron"
"1478","ENA|OLKM01002927|OLKM01002927.1 37518","Other"
"1479","ENA|OLKM01002928|OLKM01002928.1 7918","Intron"
"1480","ENA|OLKM01002932|OLKM01002932.1 5640","Other"
"1481","ENA|OLKM01002932|OLKM01002932.1 23004","Other"
"1482","ENA|OLKM01002936|OLKM01002936.1 14936","Other"
"1483","ENA|OLKM01002936|OLKM01002936.1 14989","Other"
"1484","ENA|OLKM01002936|OLKM01002936.1 17346","Other"
"1485","ENA|OLKM01002936|OLKM01002936.1 18920","Other"
"1486","ENA|OLKM01002936|OLKM01002936.1 33967","Intron"
"1487","ENA|OLKM01002937|OLKM01002937.1 24807","Other"
"1488","ENA|OLKM01002945|OLKM01002945.1 2355","Intron"
"1489","ENA|OLKM01002945|OLKM01002945.1 2401","Intron"
"1490","ENA|OLKM01002945|OLKM01002945.1 23055","Intron"
"1491","ENA|OLKM01002945|OLKM01002945.1 44977","Intron"
"1492","ENA|OLKM01002947|OLKM01002947.1 9878","Other"
"1493","ENA|OLKM01002947|OLKM01002947.1 11975","Other"
"1494","ENA|OLKM01002949|OLKM01002949.1 17040","CDS"
"1495","ENA|OLKM01002949|OLKM01002949.1 17594","Intron"
"1496","ENA|OLKM01002949|OLKM01002949.1 18872","Intron"
"1497","ENA|OLKM01002949|OLKM01002949.1 18893","Intron"
"1498","ENA|OLKM01002955|OLKM01002955.1 1335","Other"
"1499","ENA|OLKM01002955|OLKM01002955.1 4681","Other"
"1500","ENA|OLKM01002957|OLKM01002957.1 41596","Intron"
"1501","ENA|OLKM01002957|OLKM01002957.1 41820","Intron"
"1502","ENA|OLKM01002957|OLKM01002957.1 43305","Intron"
"1503","ENA|OLKM01002960|OLKM01002960.1 34251","Other"
"1504","ENA|OLKM01002961|OLKM01002961.1 29665","CDS"
"1505","ENA|OLKM01002963|OLKM01002963.1 7181","Other"
"1506","ENA|OLKM01002963|OLKM01002963.1 9611","Other"
"1507","ENA|OLKM01002963|OLKM01002963.1 11090","Other"
"1508","ENA|OLKM01002964|OLKM01002964.1 8506","Other"
"1509","ENA|OLKM01002968|OLKM01002968.1 7002","Other"
"1510","ENA|OLKM01002971|OLKM01002971.1 44607","Other"
"1511","ENA|OLKM01002976|OLKM01002976.1 41138","Other"
"1512","ENA|OLKM01002981|OLKM01002981.1 29270","Intron"
"1513","ENA|OLKM01002984|OLKM01002984.1 2466","Other"
"1514","ENA|OLKM01002984|OLKM01002984.1 3334","Other"
"1515","ENA|OLKM01002989|OLKM01002989.1 32902","Intron"
"1516","ENA|OLKM01002989|OLKM01002989.1 33209","Intron"
"1517","ENA|OLKM01002995|OLKM01002995.1 17390","Intron"
"1518","ENA|OLKM01002995|OLKM01002995.1 27189","Intron"
"1519","ENA|OLKM01002999|OLKM01002999.1 9094","Other"
"1520","ENA|OLKM01003000|OLKM01003000.1 1211","Intron"
"1521","ENA|OLKM01003001|OLKM01003001.1 38682","CDS"
"1522","ENA|OLKM01003004|OLKM01003004.1 13089","Other"
"1523","ENA|OLKM01003009|OLKM01003009.1 34953","CDS"
"1524","ENA|OLKM01003011|OLKM01003011.1 19522","Other"
"1525","ENA|OLKM01003011|OLKM01003011.1 37314","Other"
"1526","ENA|OLKM01003012|OLKM01003012.1 30894","Other"
"1527","ENA|OLKM01003022|OLKM01003022.1 21785","Other"
"1528","ENA|OLKM01003032|OLKM01003032.1 31390","Intron"
"1529","ENA|OLKM01003032|OLKM01003032.1 31394","Intron"
"1530","ENA|OLKM01003033|OLKM01003033.1 1379","Other"
"1531","ENA|OLKM01003033|OLKM01003033.1 30508","Intron"
"1532","ENA|OLKM01003033|OLKM01003033.1 31624","Intron"
"1533","ENA|OLKM01003036|OLKM01003036.1 25041","Intron"
"1534","ENA|OLKM01003037|OLKM01003037.1 15966","Intron"
"1535","ENA|OLKM01003037|OLKM01003037.1 16571","Intron"
"1536","ENA|OLKM01003037|OLKM01003037.1 16703","Intron"
"1537","ENA|OLKM01003038|OLKM01003038.1 19528","Other"
"1538","ENA|OLKM01003038|OLKM01003038.1 21568","Other"
"1539","ENA|OLKM01003038|OLKM01003038.1 27746","Intron"
"1540","ENA|OLKM01003038|OLKM01003038.1 28682","Intron"
"1541","ENA|OLKM01003038|OLKM01003038.1 29609","Promoter"
"1542","ENA|OLKM01003038|OLKM01003038.1 29648","Promoter"
"1543","ENA|OLKM01003038|OLKM01003038.1 30313","Intron"
"1544","ENA|OLKM01003038|OLKM01003038.1 30571","CDS"
"1545","ENA|OLKM01003038|OLKM01003038.1 30862","Intron"
"1546","ENA|OLKM01003038|OLKM01003038.1 31319","CDS"
"1547","ENA|OLKM01003052|OLKM01003052.1 34409","CDS"
"1548","ENA|OLKM01003052|OLKM01003052.1 34515","Intron"
"1549","ENA|OLKM01003052|OLKM01003052.1 34521","Intron"
"1550","ENA|OLKM01003052|OLKM01003052.1 34552","Intron"
"1551","ENA|OLKM01003060|OLKM01003060.1 42061","Intron"
"1552","ENA|OLKM01003065|OLKM01003065.1 6940","Other"
"1553","ENA|OLKM01003065|OLKM01003065.1 7011","Other"
"1554","ENA|OLKM01003065|OLKM01003065.1 11740","Intron"
"1555","ENA|OLKM01003074|OLKM01003074.1 4707","CDS"
"1556","ENA|OLKM01003089|OLKM01003089.1 31613","Other"
"1557","ENA|OLKM01003105|OLKM01003105.1 23877","Other"
"1558","ENA|OLKM01003105|OLKM01003105.1 25608","Other"
"1559","ENA|OLKM01003113|OLKM01003113.1 35897","Other"
"1560","ENA|OLKM01003113|OLKM01003113.1 35913","Other"
"1561","ENA|OLKM01003113|OLKM01003113.1 37336","Other"
"1562","ENA|OLKM01003123|OLKM01003123.1 15999","Other"
"1563","ENA|OLKM01003123|OLKM01003123.1 17126","Other"
"1564","ENA|OLKM01003126|OLKM01003126.1 14097","Intron"
"1565","ENA|OLKM01003136|OLKM01003136.1 30408","Intron"
"1566","ENA|OLKM01003138|OLKM01003138.1 5538","Promoter"
"1567","ENA|OLKM01003138|OLKM01003138.1 6444","UTR3"
"1568","ENA|OLKM01003138|OLKM01003138.1 6454","UTR3"
"1569","ENA|OLKM01003138|OLKM01003138.1 6476","UTR3"
"1570","ENA|OLKM01003138|OLKM01003138.1 7105","UTR3"
"1571","ENA|OLKM01003138|OLKM01003138.1 36424","Intron"
"1572","ENA|OLKM01003138|OLKM01003138.1 37252","Intron"
"1573","ENA|OLKM01003147|OLKM01003147.1 18513","Promoter"
"1574","ENA|OLKM01003154|OLKM01003154.1 33556","CDS"
"1575","ENA|OLKM01003154|OLKM01003154.1 33572","CDS"
"1576","ENA|OLKM01003162|OLKM01003162.1 36307","Intron"
"1577","ENA|OLKM01003167|OLKM01003167.1 36290","Intron"
"1578","ENA|OLKM01003180|OLKM01003180.1 19755","Other"
"1579","ENA|OLKM01003202|OLKM01003202.1 4721","CDS"
"1580","ENA|OLKM01003204|OLKM01003204.1 32008","Other"
"1581","ENA|OLKM01003204|OLKM01003204.1 32424","Other"
"1582","ENA|OLKM01003205|OLKM01003205.1 18639","Other"
"1583","ENA|OLKM01003205|OLKM01003205.1 18964","Other"
"1584","ENA|OLKM01003205|OLKM01003205.1 28887","Intron"
"1585","ENA|OLKM01003211|OLKM01003211.1 1038","Other"
"1586","ENA|OLKM01003211|OLKM01003211.1 5861","Other"
"1587","ENA|OLKM01003223|OLKM01003223.1 13472","Other"
"1588","ENA|OLKM01003223|OLKM01003223.1 14306","Other"
"1589","ENA|OLKM01003223|OLKM01003223.1 39670","Other"
"1590","ENA|OLKM01003223|OLKM01003223.1 39934","Other"
"1591","ENA|OLKM01003224|OLKM01003224.1 10866","Other"
"1592","ENA|OLKM01003224|OLKM01003224.1 10904","Other"
"1593","ENA|OLKM01003224|OLKM01003224.1 36349","Intron"
"1594","ENA|OLKM01003224|OLKM01003224.1 38717","Intron"
"1595","ENA|OLKM01003226|OLKM01003226.1 20934","Intron"
"1596","ENA|OLKM01003234|OLKM01003234.1 30792","Other"
"1597","ENA|OLKM01003244|OLKM01003244.1 16715","Intron"
"1598","ENA|OLKM01003244|OLKM01003244.1 18062","Intron"
"1599","ENA|OLKM01003247|OLKM01003247.1 2870","Intron"
"1600","ENA|OLKM01003247|OLKM01003247.1 34031","Other"
"1601","ENA|OLKM01003251|OLKM01003251.1 9363","Other"
"1602","ENA|OLKM01003251|OLKM01003251.1 10181","Other"
"1603","ENA|OLKM01003256|OLKM01003256.1 28189","Other"
"1604","ENA|OLKM01003261|OLKM01003261.1 18096","Other"
"1605","ENA|OLKM01003262|OLKM01003262.1 4583","Intron"
"1606","ENA|OLKM01003263|OLKM01003263.1 36777","CDS"
"1607","ENA|OLKM01003266|OLKM01003266.1 5457","Other"
"1608","ENA|OLKM01003266|OLKM01003266.1 28501","Other"
"1609","ENA|OLKM01003266|OLKM01003266.1 28812","Other"
"1610","ENA|OLKM01003280|OLKM01003280.1 5557","Other"
"1611","ENA|OLKM01003287|OLKM01003287.1 18226","Intron"
"1612","ENA|OLKM01003287|OLKM01003287.1 18233","Intron"
"1613","ENA|OLKM01003293|OLKM01003293.1 19401","Intron"
"1614","ENA|OLKM01003293|OLKM01003293.1 19914","Intron"
"1615","ENA|OLKM01003294|OLKM01003294.1 4175","Other"
"1616","ENA|OLKM01003299|OLKM01003299.1 2018","Other"
"1617","ENA|OLKM01003299|OLKM01003299.1 2028","Other"
"1618","ENA|OLKM01003299|OLKM01003299.1 11689","Other"
"1619","ENA|OLKM01003301|OLKM01003301.1 20828","Intron"
"1620","ENA|OLKM01003328|OLKM01003328.1 26945","Other"
"1621","ENA|OLKM01003333|OLKM01003333.1 19890","Other"
"1622","ENA|OLKM01003344|OLKM01003344.1 27422","Terminator"
"1623","ENA|OLKM01003344|OLKM01003344.1 27889","Other"
"1624","ENA|OLKM01003348|OLKM01003348.1 22931","Intron"
"1625","ENA|OLKM01003350|OLKM01003350.1 2862","Intron"
"1626","ENA|OLKM01003350|OLKM01003350.1 4572","Intron"
"1627","ENA|OLKM01003350|OLKM01003350.1 4641","Intron"
"1628","ENA|OLKM01003359|OLKM01003359.1 35088","Other"
"1629","ENA|OLKM01003363|OLKM01003363.1 8026","Other"
"1630","ENA|OLKM01003363|OLKM01003363.1 8884","Other"
"1631","ENA|OLKM01003363|OLKM01003363.1 18107","Other"
"1632","ENA|OLKM01003363|OLKM01003363.1 31802","Other"
"1633","ENA|OLKM01003364|OLKM01003364.1 9374","CDS"
"1634","ENA|OLKM01003364|OLKM01003364.1 15405","CDS"
"1635","ENA|OLKM01003390|OLKM01003390.1 35622","Other"
"1636","ENA|OLKM01003399|OLKM01003399.1 10798","Other"
"1637","ENA|OLKM01003403|OLKM01003403.1 25058","CDS"
"1638","ENA|OLKM01003403|OLKM01003403.1 25668","CDS"
"1639","ENA|OLKM01003404|OLKM01003404.1 12970","Other"
"1640","ENA|OLKM01003410|OLKM01003410.1 32998","Intron"
"1641","ENA|OLKM01003410|OLKM01003410.1 33211","CDS"
"1642","ENA|OLKM01003411|OLKM01003411.1 33080","Intron"
"1643","ENA|OLKM01003411|OLKM01003411.1 33434","Intron"
"1644","ENA|OLKM01003411|OLKM01003411.1 34237","Intron"
"1645","ENA|OLKM01003411|OLKM01003411.1 36782","Other"
"1646","ENA|OLKM01003414|OLKM01003414.1 30357","Intron"
"1647","ENA|OLKM01003417|OLKM01003417.1 13852","Other"
"1648","ENA|OLKM01003417|OLKM01003417.1 25875","Intron"
"1649","ENA|OLKM01003419|OLKM01003419.1 25724","CDS"
"1650","ENA|OLKM01003427|OLKM01003427.1 11577","Other"
"1651","ENA|OLKM01003428|OLKM01003428.1 25227","Promoter"
"1652","ENA|OLKM01003428|OLKM01003428.1 25253","Promoter"
"1653","ENA|OLKM01003428|OLKM01003428.1 25283","Promoter"
"1654","ENA|OLKM01003435|OLKM01003435.1 30924","Other"
"1655","ENA|OLKM01003437|OLKM01003437.1 7901","Other"
"1656","ENA|OLKM01003437|OLKM01003437.1 9683","Other"
"1657","ENA|OLKM01003437|OLKM01003437.1 10317","Other"
"1658","ENA|OLKM01003437|OLKM01003437.1 10321","Other"
"1659","ENA|OLKM01003437|OLKM01003437.1 10342","Other"
"1660","ENA|OLKM01003437|OLKM01003437.1 11436","Other"
"1661","ENA|OLKM01003437|OLKM01003437.1 11708","Other"
"1662","ENA|OLKM01003437|OLKM01003437.1 20511","Other"
"1663","ENA|OLKM01003437|OLKM01003437.1 20635","Other"
"1664","ENA|OLKM01003437|OLKM01003437.1 21023","Other"
"1665","ENA|OLKM01003437|OLKM01003437.1 26650","Other"
"1666","ENA|OLKM01003437|OLKM01003437.1 27253","Other"
"1667","ENA|OLKM01003443|OLKM01003443.1 767","Other"
"1668","ENA|OLKM01003443|OLKM01003443.1 5943","Intron"
"1669","ENA|OLKM01003443|OLKM01003443.1 10571","UTR3"
"1670","ENA|OLKM01003449|OLKM01003449.1 6531","Other"
"1671","ENA|OLKM01003449|OLKM01003449.1 6716","Other"
"1672","ENA|OLKM01003449|OLKM01003449.1 14316","Other"
"1673","ENA|OLKM01003449|OLKM01003449.1 15434","Other"
"1674","ENA|OLKM01003449|OLKM01003449.1 29406","Other"
"1675","ENA|OLKM01003449|OLKM01003449.1 29411","Other"
"1676","ENA|OLKM01003449|OLKM01003449.1 29425","Other"
"1677","ENA|OLKM01003459|OLKM01003459.1 4173","Intron"
"1678","ENA|OLKM01003459|OLKM01003459.1 4420","Intron"
"1679","ENA|OLKM01003459|OLKM01003459.1 4822","Intron"
"1680","ENA|OLKM01003459|OLKM01003459.1 5247","Intron"
"1681","ENA|OLKM01003459|OLKM01003459.1 5641","Intron"
"1682","ENA|OLKM01003459|OLKM01003459.1 12936","Intron"
"1683","ENA|OLKM01003460|OLKM01003460.1 16983","Intron"
"1684","ENA|OLKM01003460|OLKM01003460.1 25529","Promoter"
"1685","ENA|OLKM01003461|OLKM01003461.1 24411","Intron"
"1686","ENA|OLKM01003461|OLKM01003461.1 24825","Intron"
"1687","ENA|OLKM01003461|OLKM01003461.1 25275","CDS"
"1688","ENA|OLKM01003466|OLKM01003466.1 17687","CDS"
"1689","ENA|OLKM01003466|OLKM01003466.1 17691","CDS"
"1690","ENA|OLKM01003470|OLKM01003470.1 16802","Intron"
"1691","ENA|OLKM01003470|OLKM01003470.1 17365","Intron"
"1692","ENA|OLKM01003470|OLKM01003470.1 18850","Intron"
"1693","ENA|OLKM01003470|OLKM01003470.1 19018","Intron"
"1694","ENA|OLKM01003470|OLKM01003470.1 20457","Intron"
"1695","ENA|OLKM01003470|OLKM01003470.1 21128","Intron"
"1696","ENA|OLKM01003470|OLKM01003470.1 21859","Intron"
"1697","ENA|OLKM01003470|OLKM01003470.1 23073","Intron"
"1698","ENA|OLKM01003470|OLKM01003470.1 26362","Other"
"1699","ENA|OLKM01003470|OLKM01003470.1 26379","Other"
"1700","ENA|OLKM01003470|OLKM01003470.1 29560","Intron"
"1701","ENA|OLKM01003470|OLKM01003470.1 29577","Intron"
"1702","ENA|OLKM01003470|OLKM01003470.1 29677","Intron"
"1703","ENA|OLKM01003470|OLKM01003470.1 30033","Intron"
"1704","ENA|OLKM01003470|OLKM01003470.1 32422","Other"
"1705","ENA|OLKM01003470|OLKM01003470.1 32459","Other"
"1706","ENA|OLKM01003470|OLKM01003470.1 32719","Other"
"1707","ENA|OLKM01003470|OLKM01003470.1 33073","Other"
"1708","ENA|OLKM01003470|OLKM01003470.1 33178","Other"
"1709","ENA|OLKM01003470|OLKM01003470.1 33917","Other"
"1710","ENA|OLKM01003486|OLKM01003486.1 1964","Other"
"1711","ENA|OLKM01003486|OLKM01003486.1 2198","Other"
"1712","ENA|OLKM01003486|OLKM01003486.1 12311","CDS"
"1713","ENA|OLKM01003487|OLKM01003487.1 642","CDS"
"1714","ENA|OLKM01003488|OLKM01003488.1 10073","Other"
"1715","ENA|OLKM01003488|OLKM01003488.1 10141","Other"
"1716","ENA|OLKM01003488|OLKM01003488.1 19626","Other"
"1717","ENA|OLKM01003491|OLKM01003491.1 3607","Other"
"1718","ENA|OLKM01003497|OLKM01003497.1 9320","Other"
"1719","ENA|OLKM01003497|OLKM01003497.1 21934","Other"
"1720","ENA|OLKM01003512|OLKM01003512.1 19405","Intron"
"1721","ENA|OLKM01003523|OLKM01003523.1 2514","Other"
"1722","ENA|OLKM01003523|OLKM01003523.1 2707","Other"
"1723","ENA|OLKM01003523|OLKM01003523.1 31035","Other"
"1724","ENA|OLKM01003524|OLKM01003524.1 5727","CDS"
"1725","ENA|OLKM01003524|OLKM01003524.1 18087","Other"
"1726","ENA|OLKM01003529|OLKM01003529.1 17166","Other"
"1727","ENA|OLKM01003529|OLKM01003529.1 17246","Other"
"1728","ENA|OLKM01003531|OLKM01003531.1 18398","CDS"
"1729","ENA|OLKM01003535|OLKM01003535.1 11181","Intron"
"1730","ENA|OLKM01003535|OLKM01003535.1 11410","Intron"
"1731","ENA|OLKM01003536|OLKM01003536.1 9852","Other"
"1732","ENA|OLKM01003536|OLKM01003536.1 14667","CDS"
"1733","ENA|OLKM01003539|OLKM01003539.1 1719","Other"
"1734","ENA|OLKM01003539|OLKM01003539.1 1927","Other"
"1735","ENA|OLKM01003539|OLKM01003539.1 2230","Other"
"1736","ENA|OLKM01003539|OLKM01003539.1 3232","Other"
"1737","ENA|OLKM01003541|OLKM01003541.1 15398","Intron"
"1738","ENA|OLKM01003546|OLKM01003546.1 21227","Intron"
"1739","ENA|OLKM01003552|OLKM01003552.1 9225","Other"
"1740","ENA|OLKM01003553|OLKM01003553.1 4831","Intron"
"1741","ENA|OLKM01003553|OLKM01003553.1 5109","Intron"
"1742","ENA|OLKM01003553|OLKM01003553.1 5185","Intron"
"1743","ENA|OLKM01003553|OLKM01003553.1 6537","Intron"
"1744","ENA|OLKM01003557|OLKM01003557.1 29353","Intron"
"1745","ENA|OLKM01003558|OLKM01003558.1 28540","Other"
"1746","ENA|OLKM01003558|OLKM01003558.1 29030","Other"
"1747","ENA|OLKM01003558|OLKM01003558.1 29054","Other"
"1748","ENA|OLKM01003558|OLKM01003558.1 30474","Other"
"1749","ENA|OLKM01003562|OLKM01003562.1 10179","Intron"
"1750","ENA|OLKM01003562|OLKM01003562.1 10402","Intron"
"1751","ENA|OLKM01003562|OLKM01003562.1 10464","Intron"
"1752","ENA|OLKM01003562|OLKM01003562.1 10584","Intron"
"1753","ENA|OLKM01003562|OLKM01003562.1 10593","Intron"
