"","Loc","scaffold","position","Function"
"666","ENA|OLKM01001074|OLKM01001074.1 95963","OLKM01001074.1",95964,"Name=MEAE_00053536;Alias=snap_masked-MeA_20160214_scaffold_1073-processed-gene-0.67;Note=Protein of unknown function;"
"667","ENA|OLKM01001074|OLKM01001074.1 96978","OLKM01001074.1",96979,"Name=MEAE_00053536;Alias=snap_masked-MeA_20160214_scaffold_1073-processed-gene-0.67;Note=Protein of unknown function;"
"668","ENA|OLKM01001075|OLKM01001075.1 38445","OLKM01001075.1",38446,"Name=MEAE_00053552;Alias=maker-MeA_20160214_scaffold_1074-snap-gene-0.112;Note=Protein of unknown function;"
"676","ENA|OLKM01001090|OLKM01001090.1 18829","OLKM01001090.1",18830,"Name=MEAE_00053968;Alias=snap_masked-MeA_20160214_scaffold_1089-processed-gene-0.67;Note=Protein of unknown function;"
"677","ENA|OLKM01001091|OLKM01001091.1 44103","OLKM01001091.1",44104,"Name=MEAE_00054002;Alias=snap_masked-MeA_20160214_scaffold_1090-processed-gene-0.66;Note=Protein of unknown function;"
"677.2","ENA|OLKM01001091|OLKM01001091.1 44103","OLKM01001091.1",44104,"Name=MEAE_00054001;Alias=snap_masked-MeA_20160214_scaffold_1090-processed-gene-0.81;Note=Protein of unknown function;"
"680","ENA|OLKM01001096|OLKM01001096.1 136573","OLKM01001096.1",136574,"Name=MEAE_00054141;Alias=genemark-MeA_20160214_scaffold_1095-processed-gene-0.24;Note=Similar to POL: Retrovirus-related Pol polyprotein from transposon 412 (Drosophila melanogaster);Dbxref=Gene3D:G3DSA:3.10.10.10,Gene3D:G3DSA:3.30.420.10,Gene3D:G3DSA:3.30.70.270,InterPro:IPR000477,InterPro:IPR001584,InterPro:IPR012337,PANTHER:PTHR24559,PANTHER:PTHR24559:SF165,Pfam:PF00078,Pfam:PF00665,ProSiteProfiles:PS50878,ProSiteProfiles:PS50994,SUPERFAMILY:SSF53098,SUPERFAMILY:SSF56672;Ontology_term=GO:0003676,GO:0003723,GO:0003964,GO:0006278,GO:0015074;"
"681","ENA|OLKM01001100|OLKM01001100.1 6835","OLKM01001100.1",6836,"Name=MEAE_00054228;Alias=snap_masked-MeA_20160214_scaffold_1099-processed-gene-0.88;Note=Protein of unknown function;"
"682","ENA|OLKM01001103|OLKM01001103.1 154637","OLKM01001103.1",154638,"Name=MEAE_00054361;Alias=maker-MeA_20160214_scaffold_1102-snap-gene-0.122;Note=Protein of unknown function;"
"682.2","ENA|OLKM01001103|OLKM01001103.1 154637","OLKM01001103.1",154638,"Name=MEAE_00054359;Alias=maker-MeA_20160214_scaffold_1102-snap-gene-0.133;Note=Protein of unknown function;Dbxref=Gene3D:G3DSA:2.60.40.10,InterPro:IPR007110,InterPro:IPR013783,PANTHER:PTHR12035,PANTHER:PTHR12035:SF40,Pfam:PF13927,ProSiteProfiles:PS50835,SUPERFAMILY:SSF48726;Ontology_term=GO:0005515;"
"683","ENA|OLKM01001103|OLKM01001103.1 154665","OLKM01001103.1",154666,"Name=MEAE_00054361;Alias=maker-MeA_20160214_scaffold_1102-snap-gene-0.122;Note=Protein of unknown function;"
"683.2","ENA|OLKM01001103|OLKM01001103.1 154665","OLKM01001103.1",154666,"Name=MEAE_00054359;Alias=maker-MeA_20160214_scaffold_1102-snap-gene-0.133;Note=Protein of unknown function;Dbxref=Gene3D:G3DSA:2.60.40.10,InterPro:IPR007110,InterPro:IPR013783,PANTHER:PTHR12035,PANTHER:PTHR12035:SF40,Pfam:PF13927,ProSiteProfiles:PS50835,SUPERFAMILY:SSF48726;Ontology_term=GO:0005515;"
"684","ENA|OLKM01001116|OLKM01001116.1 66298","OLKM01001116.1",66299,"Name=MEAE_00054696;Alias=maker-MeA_20160214_scaffold_1115-snap-gene-0.146;Note=Similar to RXFP1: Relaxin receptor 1 (Homo sapiens);Dbxref=Gene3D:G3DSA:1.20.1070.10,Gene3D:G3DSA:3.80.10.10,Gene3D:G3DSA:4.10.400.10,InterPro:IPR000276,InterPro:IPR000372,InterPro:IPR001611,InterPro:IPR002172,InterPro:IPR003591,InterPro:IPR008112,InterPro:IPR017452,InterPro:IPR023415,PANTHER:PTHR24365,PANTHER:PTHR24365:SF18,PRINTS:PR00237,PRINTS:PR01739,Pfam:PF00001,Pfam:PF00057,Pfam:PF01462,Pfam:PF13855,ProSitePatterns:PS01209,ProSiteProfiles:PS50068,ProSiteProfiles:PS50262,ProSiteProfiles:PS51450,SMART:SM00013,SMART:SM00192,SMART:SM00369,SUPERFAMILY:SSF52058,SUPERFAMILY:SSF57424,SUPERFAMILY:SSF81321;Ontology_term=GO:0004930,GO:0005515,GO:0007165,GO:0007186,GO:0016020,GO:0016021;"
"684.2","ENA|OLKM01001116|OLKM01001116.1 66298","OLKM01001116.1",66299,"Name=MEAE_00054701;Alias=snap_masked-MeA_20160214_scaffold_1115-processed-gene-0.94;Note=Protein of unknown function;"
"694","ENA|OLKM01001148|OLKM01001148.1 78569","OLKM01001148.1",78570,"Name=MEAE_00055565;Alias=maker-MeA_20160214_scaffold_1147-augustus-gene-0.99;Note=Similar to Slc12a7: Solute carrier family 12 member 7 (Rattus norvegicus);Dbxref=InterPro:IPR000076,InterPro:IPR004841,PANTHER:PTHR11827,PANTHER:PTHR11827:SF51,PRINTS:PR01081,Pfam:PF00324;Ontology_term=GO:0006810,GO:0006811,GO:0015379,GO:0016020,GO:0016021,GO:0055085;"
"694.2","ENA|OLKM01001148|OLKM01001148.1 78569","OLKM01001148.1",78570,"Name=MEAE_00055566;Alias=maker-MeA_20160214_scaffold_1147-snap-gene-0.117;Note=Protein of unknown function;"
"695","ENA|OLKM01001155|OLKM01001155.1 159504","OLKM01001155.1",159505,"Name=MEAE_00055773;Alias=maker-MeA_20160214_scaffold_1154-augustus-gene-0.93;Note=Similar to usp37: Ubiquitin carboxyl-terminal hydrolase 37 (Danio rerio);Dbxref=InterPro:IPR001394,InterPro:IPR018200,InterPro:IPR028889,PANTHER:PTHR24006,Pfam:PF00443,ProSitePatterns:PS00972,ProSiteProfiles:PS50235,SUPERFAMILY:SSF54001;Ontology_term=GO:0006511,GO:0036459;"
"695.4","ENA|OLKM01001155|OLKM01001155.1 159504","OLKM01001155.1",159505,"Name=MEAE_00055775;Alias=snap_masked-MeA_20160214_scaffold_1154-processed-gene-0.88;Note=Protein of unknown function;"
"696","ENA|OLKM01001158|OLKM01001158.1 54107","OLKM01001158.1",54108,"Name=MEAE_00055827;Alias=maker-MeA_20160214_scaffold_1157-snap-gene-0.123;Note=Protein of unknown function;Dbxref=InterPro:IPR029299,Pfam:PF15309;"
"697","ENA|OLKM01001158|OLKM01001158.1 55120","OLKM01001158.1",55121,"Name=MEAE_00055827;Alias=maker-MeA_20160214_scaffold_1157-snap-gene-0.123;Note=Protein of unknown function;Dbxref=InterPro:IPR029299,Pfam:PF15309;"
"698","ENA|OLKM01001158|OLKM01001158.1 56228","OLKM01001158.1",56229,"Name=MEAE_00055827;Alias=maker-MeA_20160214_scaffold_1157-snap-gene-0.123;Note=Protein of unknown function;Dbxref=InterPro:IPR029299,Pfam:PF15309;"
"699","ENA|OLKM01001158|OLKM01001158.1 57390","OLKM01001158.1",57391,"Name=MEAE_00055827;Alias=maker-MeA_20160214_scaffold_1157-snap-gene-0.123;Note=Protein of unknown function;Dbxref=InterPro:IPR029299,Pfam:PF15309;"
"701","ENA|OLKM01001160|OLKM01001160.1 18164","OLKM01001160.1",18165,"Name=MEAE_00055884;Alias=snap_masked-MeA_20160214_scaffold_1159-processed-gene-0.69;Note=Protein of unknown function;"
"702","ENA|OLKM01001161|OLKM01001161.1 113525","OLKM01001161.1",113526,"Name=MEAE_00055918;Alias=genemark-MeA_20160214_scaffold_1160-processed-gene-0.13;Note=Similar to lrwd1: Leucine-rich repeat and WD repeat-containing protein 1 (Danio rerio);Dbxref=Gene3D:G3DSA:2.130.10.10,InterPro:IPR015943,InterPro:IPR017986,PANTHER:PTHR24370,PANTHER:PTHR24370:SF10,SUPERFAMILY:SSF50978;Ontology_term=GO:0005515;"
"702.2","ENA|OLKM01001161|OLKM01001161.1 113525","OLKM01001161.1",113526,"Name=MEAE_00055919;Alias=maker-MeA_20160214_scaffold_1160-augustus-gene-0.80;Note=Similar to ZBED1: Zinc finger BED domain-containing protein 1 (Homo sapiens);Dbxref=InterPro:IPR012337,PANTHER:PTHR23272,SUPERFAMILY:SSF53098;Ontology_term=GO:0003676;"
"703","ENA|OLKM01001161|OLKM01001161.1 113628","OLKM01001161.1",113629,"Name=MEAE_00055918;Alias=genemark-MeA_20160214_scaffold_1160-processed-gene-0.13;Note=Similar to lrwd1: Leucine-rich repeat and WD repeat-containing protein 1 (Danio rerio);Dbxref=Gene3D:G3DSA:2.130.10.10,InterPro:IPR015943,InterPro:IPR017986,PANTHER:PTHR24370,PANTHER:PTHR24370:SF10,SUPERFAMILY:SSF50978;Ontology_term=GO:0005515;"
"705","ENA|OLKM01001172|OLKM01001172.1 37398","OLKM01001172.1",37399,"Name=MEAE_00056205;Alias=maker-MeA_20160214_scaffold_1171-snap-gene-0.116;Note=Protein of unknown function;"
"705.2","ENA|OLKM01001172|OLKM01001172.1 37398","OLKM01001172.1",37399,"Name=MEAE_00056204;Alias=snap_masked-MeA_20160214_scaffold_1171-processed-gene-0.80;Note=Protein of unknown function;"
"706","ENA|OLKM01001173|OLKM01001173.1 6409","OLKM01001173.1",6410,"Name=MEAE_00056227;Alias=maker-MeA_20160214_scaffold_1172-snap-gene-0.135;Note=Protein of unknown function;Dbxref=Gene3D:G3DSA:2.60.40.10,InterPro:IPR013783,PANTHER:PTHR23411,PANTHER:PTHR23411:SF5,SUPERFAMILY:SSF48726;"
"707","ENA|OLKM01001173|OLKM01001173.1 8490","OLKM01001173.1",8491,"Name=MEAE_00056228;Alias=snap_masked-MeA_20160214_scaffold_1172-processed-gene-0.78;Note=Protein of unknown function;"
"708","ENA|OLKM01001173|OLKM01001173.1 8509","OLKM01001173.1",8510,"Name=MEAE_00056228;Alias=snap_masked-MeA_20160214_scaffold_1172-processed-gene-0.78;Note=Protein of unknown function;"
"713","ENA|OLKM01001175|OLKM01001175.1 76441","OLKM01001175.1",76442,"Name=MEAE_00056275;Alias=maker-MeA_20160214_scaffold_1174-snap-gene-0.76;Note=Similar to BCAR3: Breast cancer anti-estrogen resistance protein 3 (Macaca fascicularis);Dbxref=Gene3D:G3DSA:1.10.840.10,Gene3D:G3DSA:3.30.505.10,InterPro:IPR000980,InterPro:IPR001895,InterPro:IPR011510,InterPro:IPR023578,InterPro:IPR028849,PANTHER:PTHR14247,PANTHER:PTHR14247:SF10,Pfam:PF00617,Pfam:PF07647,SMART:SM00147,SUPERFAMILY:SSF48366,SUPERFAMILY:SSF55550;Ontology_term=GO:0005085,GO:0005515,GO:0005622,GO:0007165,GO:0007264;"
"713.2","ENA|OLKM01001175|OLKM01001175.1 76441","OLKM01001175.1",76442,"Name=MEAE_00056280;Alias=snap_masked-MeA_20160214_scaffold_1174-processed-gene-0.56;Note=Protein of unknown function;"
"714","ENA|OLKM01001175|OLKM01001175.1 107866","OLKM01001175.1",107867,"Name=MEAE_00056281;Alias=maker-MeA_20160214_scaffold_1174-snap-gene-0.89;Note=Similar to fnbp1l: Formin-binding protein 1-like (Xenopus tropicalis);Dbxref=Coils:Coil,Gene3D:G3DSA:2.30.30.40,InterPro:IPR001060,InterPro:IPR001452,PANTHER:PTHR12602,PANTHER:PTHR12602:SF35,Pfam:PF00611,Pfam:PF14604,ProSiteProfiles:PS50002,ProSiteProfiles:PS50133,SMART:SM00055,SMART:SM00326,SUPERFAMILY:SSF103657,SUPERFAMILY:SSF50044;Ontology_term=GO:0005515;"
"715","ENA|OLKM01001178|OLKM01001178.1 83808","OLKM01001178.1",83809,"Name=MEAE_00056357;Alias=snap_masked-MeA_20160214_scaffold_1177-processed-gene-0.53;Note=Protein of unknown function;"
"716","ENA|OLKM01001178|OLKM01001178.1 84571","OLKM01001178.1",84572,"Name=MEAE_00056357;Alias=snap_masked-MeA_20160214_scaffold_1177-processed-gene-0.53;Note=Protein of unknown function;"
"727","ENA|OLKM01001207|OLKM01001207.1 125876","OLKM01001207.1",125877,"Name=MEAE_00057119;Alias=maker-MeA_20160214_scaffold_1206-snap-gene-0.119;Note=Similar to Cd40: Tumor necrosis factor receptor superfamily member 5 (Mus musculus);Dbxref=Coils:Coil,Gene3D:G3DSA:2.10.50.10,InterPro:IPR001368,PANTHER:PTHR23097,SMART:SM00208,SUPERFAMILY:SSF57586;Ontology_term=GO:0005515;"
"729","ENA|OLKM01001215|OLKM01001215.1 115208","OLKM01001215.1",115209,"Name=MEAE_00057314;Alias=maker-MeA_20160214_scaffold_1214-snap-gene-0.114;Note=Similar to OR1D2: Olfactory receptor 1D2 (Pongo pygmaeus);Dbxref=Gene3D:G3DSA:1.20.1070.10,InterPro:IPR000276,InterPro:IPR017452,PANTHER:PTHR26451,PANTHER:PTHR26451:SF302,PRINTS:PR00237,Pfam:PF00001,ProSitePatterns:PS00237,ProSiteProfiles:PS50262,SUPERFAMILY:SSF81321;Ontology_term=GO:0004930,GO:0007186,GO:0016021;"
"733","ENA|OLKM01001221|OLKM01001221.1 77514","OLKM01001221.1",77515,"Name=MEAE_00057449;Alias=snap_masked-MeA_20160214_scaffold_1220-processed-gene-0.59;Note=Protein of unknown function;"
"735","ENA|OLKM01001224|OLKM01001224.1 64092","OLKM01001224.1",64093,"Name=MEAE_00057504;Alias=augustus_masked-MeA_20160214_scaffold_1223-processed-gene-0.51;Note=Similar to Plpp2: Phospholipid phosphatase 2 (Rattus norvegicus);Dbxref=InterPro:IPR006623,InterPro:IPR028674,PANTHER:PTHR10165,PANTHER:PTHR10165:SF25,Pfam:PF14912,SMART:SM00705;Ontology_term=GO:0008195;"
"736","ENA|OLKM01001228|OLKM01001228.1 30953","OLKM01001228.1",30954,"Name=MEAE_00057606;Alias=maker-MeA_20160214_scaffold_1227-augustus-gene-0.74;Note=Protein of unknown function;Dbxref=Coils:Coil;"
"738","ENA|OLKM01001235|OLKM01001235.1 3846","OLKM01001235.1",3847,"Name=MEAE_00057770;Alias=maker-MeA_20160214_scaffold_1234-augustus-gene-0.86;Note=Similar to rps12: 40S ribosomal protein S12 (Oreochromis niloticus);Dbxref=Gene3D:G3DSA:3.30.1330.30,InterPro:IPR000530,InterPro:IPR004038,InterPro:IPR029064,PANTHER:PTHR11843,PRINTS:PR00972,Pfam:PF01248,ProSitePatterns:PS01189,SUPERFAMILY:SSF55315;Ontology_term=GO:0003735,GO:0005622,GO:0005840,GO:0006412;"
"739","ENA|OLKM01001235|OLKM01001235.1 4032","OLKM01001235.1",4033,"Name=MEAE_00057770;Alias=maker-MeA_20160214_scaffold_1234-augustus-gene-0.86;Note=Similar to rps12: 40S ribosomal protein S12 (Oreochromis niloticus);Dbxref=Gene3D:G3DSA:3.30.1330.30,InterPro:IPR000530,InterPro:IPR004038,InterPro:IPR029064,PANTHER:PTHR11843,PRINTS:PR00972,Pfam:PF01248,ProSitePatterns:PS01189,SUPERFAMILY:SSF55315;Ontology_term=GO:0003735,GO:0005622,GO:0005840,GO:0006412;"
"740","ENA|OLKM01001235|OLKM01001235.1 4691","OLKM01001235.1",4692,"Name=MEAE_00057770;Alias=maker-MeA_20160214_scaffold_1234-augustus-gene-0.86;Note=Similar to rps12: 40S ribosomal protein S12 (Oreochromis niloticus);Dbxref=Gene3D:G3DSA:3.30.1330.30,InterPro:IPR000530,InterPro:IPR004038,InterPro:IPR029064,PANTHER:PTHR11843,PRINTS:PR00972,Pfam:PF01248,ProSitePatterns:PS01189,SUPERFAMILY:SSF55315;Ontology_term=GO:0003735,GO:0005622,GO:0005840,GO:0006412;"
"741","ENA|OLKM01001235|OLKM01001235.1 4715","OLKM01001235.1",4716,"Name=MEAE_00057770;Alias=maker-MeA_20160214_scaffold_1234-augustus-gene-0.86;Note=Similar to rps12: 40S ribosomal protein S12 (Oreochromis niloticus);Dbxref=Gene3D:G3DSA:3.30.1330.30,InterPro:IPR000530,InterPro:IPR004038,InterPro:IPR029064,PANTHER:PTHR11843,PRINTS:PR00972,Pfam:PF01248,ProSitePatterns:PS01189,SUPERFAMILY:SSF55315;Ontology_term=GO:0003735,GO:0005622,GO:0005840,GO:0006412;"
"742","ENA|OLKM01001237|OLKM01001237.1 139323","OLKM01001237.1",139324,"Name=MEAE_00057834;Alias=maker-MeA_20160214_scaffold_1236-snap-gene-0.79;Note=Similar to KIF25: Kinesin-like protein KIF25 (Homo sapiens);Dbxref=Coils:Coil,Gene3D:G3DSA:3.40.850.10,InterPro:IPR001752,InterPro:IPR027417,InterPro:IPR027640,PANTHER:PTHR24115,PRINTS:PR00380,Pfam:PF00225,ProSiteProfiles:PS50067,SMART:SM00129,SUPERFAMILY:SSF52540;Ontology_term=GO:0003777,GO:0005524,GO:0005871,GO:0007018,GO:0008017;"
"743","ENA|OLKM01001237|OLKM01001237.1 152192","OLKM01001237.1",152193,"Name=MEAE_00057837;Alias=snap_masked-MeA_20160214_scaffold_1236-processed-gene-0.64;Note=Protein of unknown function;"
"744","ENA|OLKM01001244|OLKM01001244.1 1738","OLKM01001244.1",1739,"Name=MEAE_00057995;Alias=snap_masked-MeA_20160214_scaffold_1243-processed-gene-0.46;Note=Similar to MAST1: Microtubule-associated serine/threonine-protein kinase 1 (Homo sapiens);Dbxref=Coils:Coil,Gene3D:G3DSA:2.30.42.10,InterPro:IPR001478,PANTHER:PTHR24356,Pfam:PF00595,ProSiteProfiles:PS50106,SMART:SM00228,SUPERFAMILY:SSF50156;Ontology_term=GO:0005515;"
"745","ENA|OLKM01001244|OLKM01001244.1 1743","OLKM01001244.1",1744,"Name=MEAE_00057995;Alias=snap_masked-MeA_20160214_scaffold_1243-processed-gene-0.46;Note=Similar to MAST1: Microtubule-associated serine/threonine-protein kinase 1 (Homo sapiens);Dbxref=Coils:Coil,Gene3D:G3DSA:2.30.42.10,InterPro:IPR001478,PANTHER:PTHR24356,Pfam:PF00595,ProSiteProfiles:PS50106,SMART:SM00228,SUPERFAMILY:SSF50156;Ontology_term=GO:0005515;"
"751","ENA|OLKM01001245|OLKM01001245.1 6112","OLKM01001245.1",6113,"Name=MEAE_00058017;Alias=maker-MeA_20160214_scaffold_1244-snap-gene-0.70;Note=Protein of unknown function;Dbxref=InterPro:IPR012337,PANTHER:PTHR31751,SUPERFAMILY:SSF53098;Ontology_term=GO:0003676;"
"753","ENA|OLKM01001258|OLKM01001258.1 5324","OLKM01001258.1",5325,"Name=MEAE_00058306;Alias=genemark-MeA_20160214_scaffold_1257-processed-gene-0.0;Note=Similar to Trim27: Zinc finger protein RFP (Mus musculus);Dbxref=Coils:Coil,Gene3D:G3DSA:4.10.45.10,InterPro:IPR000315,InterPro:IPR003877,InterPro:IPR003879,InterPro:IPR006574,InterPro:IPR008985,PANTHER:PTHR24103,PANTHER:PTHR24103:SF245,PRINTS:PR01407,Pfam:PF00622,Pfam:PF00643,Pfam:PF13765,ProSiteProfiles:PS50119,SMART:SM00336,SMART:SM00589,SUPERFAMILY:SSF49899,SUPERFAMILY:SSF57845;Ontology_term=GO:0005515,GO:0005622,GO:0008270;"
"756","ENA|OLKM01001271|OLKM01001271.1 8957","OLKM01001271.1",8958,"Name=MEAE_00058621;Alias=snap_masked-MeA_20160214_scaffold_1270-processed-gene-0.36;Note=Protein of unknown function;"
"757","ENA|OLKM01001272|OLKM01001272.1 141150","OLKM01001272.1",141151,"Name=MEAE_00058646;Alias=maker-MeA_20160214_scaffold_1271-snap-gene-0.93;Note=Similar to FCGBP: IgGFc-binding protein (Homo sapiens);Dbxref=Gene3D:G3DSA:2.10.25.10,InterPro:IPR000742,InterPro:IPR001846,InterPro:IPR002919,InterPro:IPR006552,InterPro:IPR013032,InterPro:IPR014853,InterPro:IPR025615,PANTHER:PTHR11339,PANTHER:PTHR11339:SF221,Pfam:PF00094,Pfam:PF01826,Pfam:PF08742,Pfam:PF12714,ProSitePatterns:PS00022,ProSitePatterns:PS01186,ProSiteProfiles:PS50026,ProSiteProfiles:PS51233,SMART:SM00181,SMART:SM00215,SMART:SM00216,SMART:SM00832,SUPERFAMILY:SSF57196,SUPERFAMILY:SSF57567;Ontology_term=GO:0005515;"
"762","ENA|OLKM01001276|OLKM01001276.1 69046","OLKM01001276.1",69047,"Name=MEAE_00058736;Alias=maker-MeA_20160214_scaffold_1275-snap-gene-0.104;Note=Protein of unknown function;"
"763","ENA|OLKM01001276|OLKM01001276.1 69069","OLKM01001276.1",69070,"Name=MEAE_00058736;Alias=maker-MeA_20160214_scaffold_1275-snap-gene-0.104;Note=Protein of unknown function;"
"766","ENA|OLKM01001291|OLKM01001291.1 5780","OLKM01001291.1",5781,"Name=MEAE_00059046;Alias=maker-MeA_20160214_scaffold_1290-augustus-gene-0.79;Note=Similar to Tlr13: Toll-like receptor 13 (Mus musculus);Dbxref=Gene3D:G3DSA:3.40.50.10140,InterPro:IPR000157,PANTHER:PTHR24365,PANTHER:PTHR24365:SF223,PRINTS:PR01537,Pfam:PF01582,ProSiteProfiles:PS50104,SMART:SM00255,SUPERFAMILY:SSF52200;Ontology_term=GO:0005515,GO:0007165;"
"769","ENA|OLKM01001308|OLKM01001308.1 90071","OLKM01001308.1",90072,"Name=MEAE_00059416;Alias=genemark-MeA_20160214_scaffold_1307-processed-gene-0.10;Note=Protein of unknown function;Dbxref=Coils:Coil;"
"769.2","ENA|OLKM01001308|OLKM01001308.1 90071","OLKM01001308.1",90072,"Name=MEAE_00059417;Alias=snap_masked-MeA_20160214_scaffold_1307-processed-gene-0.94;Note=Protein of unknown function;"
"770","ENA|OLKM01001319|OLKM01001319.1 136823","OLKM01001319.1",136824,"Name=MEAE_00059663;Alias=maker-MeA_20160214_scaffold_1318-snap-gene-0.69;Note=Protein of unknown function;Dbxref=Gene3D:G3DSA:3.30.70.960,InterPro:IPR000082,Pfam:PF01390,ProSiteProfiles:PS50024,SUPERFAMILY:SSF82671;"
"771","ENA|OLKM01001319|OLKM01001319.1 136874","OLKM01001319.1",136875,"Name=MEAE_00059663;Alias=maker-MeA_20160214_scaffold_1318-snap-gene-0.69;Note=Protein of unknown function;Dbxref=Gene3D:G3DSA:3.30.70.960,InterPro:IPR000082,Pfam:PF01390,ProSiteProfiles:PS50024,SUPERFAMILY:SSF82671;"
"772","ENA|OLKM01001320|OLKM01001320.1 21284","OLKM01001320.1",21285,"Name=MEAE_00059665;Alias=maker-MeA_20160214_scaffold_1319-snap-gene-0.57;Note=Similar to hdac9b: Histone deacetylase 9-B (Danio rerio);Dbxref=Coils:Coil,InterPro:IPR000286,InterPro:IPR024643,PANTHER:PTHR10625,PANTHER:PTHR10625:SF7,Pfam:PF12203;"
"773","ENA|OLKM01001320|OLKM01001320.1 21652","OLKM01001320.1",21653,"Name=MEAE_00059665;Alias=maker-MeA_20160214_scaffold_1319-snap-gene-0.57;Note=Similar to hdac9b: Histone deacetylase 9-B (Danio rerio);Dbxref=Coils:Coil,InterPro:IPR000286,InterPro:IPR024643,PANTHER:PTHR10625,PANTHER:PTHR10625:SF7,Pfam:PF12203;"
"774","ENA|OLKM01001320|OLKM01001320.1 24026","OLKM01001320.1",24027,"Name=MEAE_00059665;Alias=maker-MeA_20160214_scaffold_1319-snap-gene-0.57;Note=Similar to hdac9b: Histone deacetylase 9-B (Danio rerio);Dbxref=Coils:Coil,InterPro:IPR000286,InterPro:IPR024643,PANTHER:PTHR10625,PANTHER:PTHR10625:SF7,Pfam:PF12203;"
"775","ENA|OLKM01001320|OLKM01001320.1 49960","OLKM01001320.1",49961,"Name=MEAE_00059665;Alias=maker-MeA_20160214_scaffold_1319-snap-gene-0.57;Note=Similar to hdac9b: Histone deacetylase 9-B (Danio rerio);Dbxref=Coils:Coil,InterPro:IPR000286,InterPro:IPR024643,PANTHER:PTHR10625,PANTHER:PTHR10625:SF7,Pfam:PF12203;"
"776","ENA|OLKM01001325|OLKM01001325.1 70422","OLKM01001325.1",70423,"Name=MEAE_00059786;Alias=maker-MeA_20160214_scaffold_1324-snap-gene-0.62;Note=Protein of unknown function;Dbxref=PANTHER:PTHR23304;"
"777","ENA|OLKM01001325|OLKM01001325.1 70900","OLKM01001325.1",70901,"Name=MEAE_00059786;Alias=maker-MeA_20160214_scaffold_1324-snap-gene-0.62;Note=Protein of unknown function;Dbxref=PANTHER:PTHR23304;"
"778","ENA|OLKM01001325|OLKM01001325.1 71007","OLKM01001325.1",71008,"Name=MEAE_00059786;Alias=maker-MeA_20160214_scaffold_1324-snap-gene-0.62;Note=Protein of unknown function;Dbxref=PANTHER:PTHR23304;"
"779","ENA|OLKM01001326|OLKM01001326.1 56461","OLKM01001326.1",56462,"Name=MEAE_00059797;Alias=maker-MeA_20160214_scaffold_1325-snap-gene-0.73;Note=Similar to Olfm1: Noelin (Mus musculus);Dbxref=Coils:Coil,InterPro:IPR000885,InterPro:IPR003112,InterPro:IPR008160,InterPro:IPR022082,PANTHER:PTHR23192,PANTHER:PTHR23192:SF34,Pfam:PF01391,Pfam:PF01410,Pfam:PF02191,Pfam:PF12308,ProSiteProfiles:PS51132,ProSiteProfiles:PS51461,SMART:SM00038,SMART:SM00284;Ontology_term=GO:0005201,GO:0005515,GO:0005581;"
"779.2","ENA|OLKM01001326|OLKM01001326.1 56461","OLKM01001326.1",56462,"Name=MEAE_00059801;Alias=snap_masked-MeA_20160214_scaffold_1325-processed-gene-0.64;Note=Protein of unknown function;"
"780","ENA|OLKM01001326|OLKM01001326.1 59137","OLKM01001326.1",59138,"Name=MEAE_00059797;Alias=maker-MeA_20160214_scaffold_1325-snap-gene-0.73;Note=Similar to Olfm1: Noelin (Mus musculus);Dbxref=Coils:Coil,InterPro:IPR000885,InterPro:IPR003112,InterPro:IPR008160,InterPro:IPR022082,PANTHER:PTHR23192,PANTHER:PTHR23192:SF34,Pfam:PF01391,Pfam:PF01410,Pfam:PF02191,Pfam:PF12308,ProSiteProfiles:PS51132,ProSiteProfiles:PS51461,SMART:SM00038,SMART:SM00284;Ontology_term=GO:0005201,GO:0005515,GO:0005581;"
"783","ENA|OLKM01001333|OLKM01001333.1 12107","OLKM01001333.1",12108,"Name=MEAE_00059935;Alias=maker-MeA_20160214_scaffold_1332-snap-gene-0.95;Note=Similar to OBSCN: Obscurin (Homo sapiens);Dbxref=Gene3D:G3DSA:2.60.40.10,InterPro:IPR003598,InterPro:IPR003599,InterPro:IPR007110,InterPro:IPR013098,InterPro:IPR013783,PANTHER:PTHR19900,PANTHER:PTHR19900:SF1,Pfam:PF07679,ProSiteProfiles:PS50835,SMART:SM00408,SMART:SM00409,SUPERFAMILY:SSF48726;Ontology_term=GO:0005515;"
"784","ENA|OLKM01001333|OLKM01001333.1 15646","OLKM01001333.1",15647,"Name=MEAE_00059935;Alias=maker-MeA_20160214_scaffold_1332-snap-gene-0.95;Note=Similar to OBSCN: Obscurin (Homo sapiens);Dbxref=Gene3D:G3DSA:2.60.40.10,InterPro:IPR003598,InterPro:IPR003599,InterPro:IPR007110,InterPro:IPR013098,InterPro:IPR013783,PANTHER:PTHR19900,PANTHER:PTHR19900:SF1,Pfam:PF07679,ProSiteProfiles:PS50835,SMART:SM00408,SMART:SM00409,SUPERFAMILY:SSF48726;Ontology_term=GO:0005515;"
