"","Loc","scaffold","position","gff_scaffold","scaffold.1","V2","feature_type","start","end","V6","V7","V8","ID","Name","Alias","Note"
"1185.2","ENA|OLKM01002212|OLKM01002212.1 66112","OLKM01002212.1",66113,"MeA_20160214_scaffold_2211","OLKM01002212.1","maker","gene",63580,67144,".","+",".","ID=MEAE_00074269","MEAE_00074269","Alias=snap_masked-MeA_20160214_scaffold_2211-processed-gene-0.27","Protein of unknown function"
"1188","ENA|OLKM01002242|OLKM01002242.1 21215","OLKM01002242.1",21216,"MeA_20160214_scaffold_2241","OLKM01002242.1","maker","gene",11349,58881,".","+",".","ID=MEAE_00074587","MEAE_00074587","Alias=augustus_masked-MeA_20160214_scaffold_2241-processed-gene-0.20","Similar to PRKX: cAMP-dependent protein kinase catalytic subunit PRKX (Homo sapiens)"
"1189","ENA|OLKM01002249|OLKM01002249.1 35671","OLKM01002249.1",35672,"MeA_20160214_scaffold_2248","OLKM01002249.1","maker","gene",35198,51853,".","-",".","ID=MEAE_00074662","MEAE_00074662","Alias=snap_masked-MeA_20160214_scaffold_2248-processed-gene-0.42","Protein of unknown function"
"1190","ENA|OLKM01002249|OLKM01002249.1 35758","OLKM01002249.1",35759,"MeA_20160214_scaffold_2248","OLKM01002249.1","maker","gene",35198,51853,".","-",".","ID=MEAE_00074662","MEAE_00074662","Alias=snap_masked-MeA_20160214_scaffold_2248-processed-gene-0.42","Protein of unknown function"
"1191","ENA|OLKM01002257|OLKM01002257.1 27039","OLKM01002257.1",27040,"MeA_20160214_scaffold_2256","OLKM01002257.1","maker","gene",16721,36855,".","+",".","ID=MEAE_00074732","MEAE_00074732","Alias=maker-MeA_20160214_scaffold_2256-snap-gene-0.32","Similar to CDC73: Parafibromin (Gallus gallus)"
"1194","ENA|OLKM01002266|OLKM01002266.1 40555","OLKM01002266.1",40556,"MeA_20160214_scaffold_2265","OLKM01002266.1","maker","gene",29986,61465,".","+",".","ID=MEAE_00074821","MEAE_00074821","Alias=maker-MeA_20160214_scaffold_2265-snap-gene-0.32","Protein of unknown function"
"1195","ENA|OLKM01002266|OLKM01002266.1 41350","OLKM01002266.1",41351,"MeA_20160214_scaffold_2265","OLKM01002266.1","maker","gene",29986,61465,".","+",".","ID=MEAE_00074821","MEAE_00074821","Alias=maker-MeA_20160214_scaffold_2265-snap-gene-0.32","Protein of unknown function"
"1196","ENA|OLKM01002266|OLKM01002266.1 41567","OLKM01002266.1",41568,"MeA_20160214_scaffold_2265","OLKM01002266.1","maker","gene",29986,61465,".","+",".","ID=MEAE_00074821","MEAE_00074821","Alias=maker-MeA_20160214_scaffold_2265-snap-gene-0.32","Protein of unknown function"
"1200","ENA|OLKM01002267|OLKM01002267.1 65876","OLKM01002267.1",65877,"MeA_20160214_scaffold_2266","OLKM01002267.1","maker","gene",63891,66890,".","-",".","ID=MEAE_00074836","MEAE_00074836","Alias=snap_masked-MeA_20160214_scaffold_2266-processed-gene-0.35","Protein of unknown function"
"1201","ENA|OLKM01002267|OLKM01002267.1 66168","OLKM01002267.1",66169,"MeA_20160214_scaffold_2266","OLKM01002267.1","maker","gene",63891,66890,".","-",".","ID=MEAE_00074836","MEAE_00074836","Alias=snap_masked-MeA_20160214_scaffold_2266-processed-gene-0.35","Protein of unknown function"
"1205","ENA|OLKM01002275|OLKM01002275.1 23894","OLKM01002275.1",23895,"MeA_20160214_scaffold_2274","OLKM01002275.1","maker","gene",2702,38696,".","-",".","ID=MEAE_00074906","MEAE_00074906","Alias=maker-MeA_20160214_scaffold_2274-snap-gene-0.42","Similar to Slc4a10: Sodium-driven chloride bicarbonate exchanger (Rattus norvegicus)"
"1207","ENA|OLKM01002278|OLKM01002278.1 44124","OLKM01002278.1",44125,"MeA_20160214_scaffold_2277","OLKM01002278.1","maker","gene",32020,49911,".","+",".","ID=MEAE_00074940","MEAE_00074940","Alias=maker-MeA_20160214_scaffold_2277-snap-gene-0.48","Similar to KDM5C: Lysine-specific demethylase 5C (Homo sapiens)"
"1208","ENA|OLKM01002285|OLKM01002285.1 5937","OLKM01002285.1",5938,"MeA_20160214_scaffold_2284","OLKM01002285.1","maker","gene",415,25538,".","+",".","ID=MEAE_00075018","MEAE_00075018","Alias=maker-MeA_20160214_scaffold_2284-augustus-gene-0.28","Similar to CUEDC1: CUE domain-containing protein 1 (Homo sapiens)"
"1209","ENA|OLKM01002285|OLKM01002285.1 68639","OLKM01002285.1",68640,"MeA_20160214_scaffold_2284","OLKM01002285.1","maker","gene",67654,68851,".","+",".","ID=MEAE_00075022","MEAE_00075022","Alias=genemark-MeA_20160214_scaffold_2284-processed-gene-0.8","Protein of unknown function"
"1215","ENA|OLKM01002303|OLKM01002303.1 68376","OLKM01002303.1",68377,"MeA_20160214_scaffold_2302","OLKM01002303.1","maker","gene",65540,69660,".","+",".","ID=MEAE_00075215","MEAE_00075215","Alias=maker-MeA_20160214_scaffold_2302-augustus-gene-0.58","Similar to LIPT1: Lipoyltransferase 1%2C mitochondrial (Homo sapiens)"
"1217","ENA|OLKM01002325|OLKM01002325.1 29418","OLKM01002325.1",29419,"MeA_20160214_scaffold_2324","OLKM01002325.1","maker","gene",28385,32057,".","-",".","ID=MEAE_00075455","MEAE_00075455","Alias=augustus_masked-MeA_20160214_scaffold_2324-processed-gene-0.22","Protein of unknown function"
"1220","ENA|OLKM01002332|OLKM01002332.1 55179","OLKM01002332.1",55180,"MeA_20160214_scaffold_2331","OLKM01002332.1","maker","gene",12953,59910,".","+",".","ID=MEAE_00075536","MEAE_00075536","Alias=maker-MeA_20160214_scaffold_2331-augustus-gene-0.23","Similar to TTLL4: Tubulin polyglutamylase TTLL4 (Homo sapiens)"
"1222","ENA|OLKM01002360|OLKM01002360.1 67532","OLKM01002360.1",67533,"MeA_20160214_scaffold_2359","OLKM01002360.1","maker","gene",66937,70577,".","-",".","ID=MEAE_00075856","MEAE_00075856","Alias=genemark-MeA_20160214_scaffold_2359-processed-gene-0.24","Protein of unknown function"
"1223","ENA|OLKM01002360|OLKM01002360.1 67741","OLKM01002360.1",67742,"MeA_20160214_scaffold_2359","OLKM01002360.1","maker","gene",66937,70577,".","-",".","ID=MEAE_00075856","MEAE_00075856","Alias=genemark-MeA_20160214_scaffold_2359-processed-gene-0.24","Protein of unknown function"
"1224","ENA|OLKM01002360|OLKM01002360.1 68663","OLKM01002360.1",68664,"MeA_20160214_scaffold_2359","OLKM01002360.1","maker","gene",66937,70577,".","-",".","ID=MEAE_00075856","MEAE_00075856","Alias=genemark-MeA_20160214_scaffold_2359-processed-gene-0.24","Protein of unknown function"
"1225","ENA|OLKM01002360|OLKM01002360.1 68975","OLKM01002360.1",68976,"MeA_20160214_scaffold_2359","OLKM01002360.1","maker","gene",66937,70577,".","-",".","ID=MEAE_00075856","MEAE_00075856","Alias=genemark-MeA_20160214_scaffold_2359-processed-gene-0.24","Protein of unknown function"
"1226","ENA|OLKM01002360|OLKM01002360.1 69006","OLKM01002360.1",69007,"MeA_20160214_scaffold_2359","OLKM01002360.1","maker","gene",66937,70577,".","-",".","ID=MEAE_00075856","MEAE_00075856","Alias=genemark-MeA_20160214_scaffold_2359-processed-gene-0.24","Protein of unknown function"
"1228","ENA|OLKM01002369|OLKM01002369.1 49159","OLKM01002369.1",49160,"MeA_20160214_scaffold_2368","OLKM01002369.1","maker","gene",41702,60589,".","+",".","ID=MEAE_00075964","MEAE_00075964","Alias=augustus_masked-MeA_20160214_scaffold_2368-processed-gene-0.20","Similar to flot2: Flotillin-2 (Carassius auratus)"
"1231","ENA|OLKM01002370|OLKM01002370.1 29480","OLKM01002370.1",29481,"MeA_20160214_scaffold_2369","OLKM01002370.1","maker","gene",28599,30471,".","-",".","ID=MEAE_00075969","MEAE_00075969","Alias=maker-MeA_20160214_scaffold_2369-snap-gene-0.22","Protein of unknown function"
"1233","ENA|OLKM01002371|OLKM01002371.1 33281","OLKM01002371.1",33282,"MeA_20160214_scaffold_2370","OLKM01002371.1","maker","gene",31328,34547,".","-",".","ID=MEAE_00075976","MEAE_00075976","Alias=snap_masked-MeA_20160214_scaffold_2370-processed-gene-0.29","Protein of unknown function"
"1234","ENA|OLKM01002372|OLKM01002372.1 65391","OLKM01002372.1",65392,"MeA_20160214_scaffold_2371","OLKM01002372.1","maker","gene",5627,70228,".","+",".","ID=MEAE_00075986","MEAE_00075986","Alias=maker-MeA_20160214_scaffold_2371-snap-gene-0.38","Similar to TAPBP: Tapasin (Gallus gallus)"
"1235","ENA|OLKM01002372|OLKM01002372.1 65395","OLKM01002372.1",65396,"MeA_20160214_scaffold_2371","OLKM01002372.1","maker","gene",5627,70228,".","+",".","ID=MEAE_00075986","MEAE_00075986","Alias=maker-MeA_20160214_scaffold_2371-snap-gene-0.38","Similar to TAPBP: Tapasin (Gallus gallus)"
"1236","ENA|OLKM01002372|OLKM01002372.1 67262","OLKM01002372.1",67263,"MeA_20160214_scaffold_2371","OLKM01002372.1","maker","gene",5627,70228,".","+",".","ID=MEAE_00075986","MEAE_00075986","Alias=maker-MeA_20160214_scaffold_2371-snap-gene-0.38","Similar to TAPBP: Tapasin (Gallus gallus)"
"1236.4","ENA|OLKM01002372|OLKM01002372.1 67262","OLKM01002372.1",67263,"MeA_20160214_scaffold_2371","OLKM01002372.1","maker","gene",67255,70362,".","-",".","ID=MEAE_00075991","MEAE_00075991","Alias=maker-MeA_20160214_scaffold_2371-snap-gene-0.40","Protein of unknown function"
"1237","ENA|OLKM01002372|OLKM01002372.1 67422","OLKM01002372.1",67423,"MeA_20160214_scaffold_2371","OLKM01002372.1","maker","gene",5627,70228,".","+",".","ID=MEAE_00075986","MEAE_00075986","Alias=maker-MeA_20160214_scaffold_2371-snap-gene-0.38","Similar to TAPBP: Tapasin (Gallus gallus)"
"1237.4","ENA|OLKM01002372|OLKM01002372.1 67422","OLKM01002372.1",67423,"MeA_20160214_scaffold_2371","OLKM01002372.1","maker","gene",67255,70362,".","-",".","ID=MEAE_00075991","MEAE_00075991","Alias=maker-MeA_20160214_scaffold_2371-snap-gene-0.40","Protein of unknown function"
"1238","ENA|OLKM01002372|OLKM01002372.1 67825","OLKM01002372.1",67826,"MeA_20160214_scaffold_2371","OLKM01002372.1","maker","gene",5627,70228,".","+",".","ID=MEAE_00075986","MEAE_00075986","Alias=maker-MeA_20160214_scaffold_2371-snap-gene-0.38","Similar to TAPBP: Tapasin (Gallus gallus)"
"1238.4","ENA|OLKM01002372|OLKM01002372.1 67825","OLKM01002372.1",67826,"MeA_20160214_scaffold_2371","OLKM01002372.1","maker","gene",67255,70362,".","-",".","ID=MEAE_00075991","MEAE_00075991","Alias=maker-MeA_20160214_scaffold_2371-snap-gene-0.40","Protein of unknown function"
"1239","ENA|OLKM01002372|OLKM01002372.1 69186","OLKM01002372.1",69187,"MeA_20160214_scaffold_2371","OLKM01002372.1","maker","gene",5627,70228,".","+",".","ID=MEAE_00075986","MEAE_00075986","Alias=maker-MeA_20160214_scaffold_2371-snap-gene-0.38","Similar to TAPBP: Tapasin (Gallus gallus)"
"1239.2","ENA|OLKM01002372|OLKM01002372.1 69186","OLKM01002372.1",69187,"MeA_20160214_scaffold_2371","OLKM01002372.1","maker","gene",67255,70362,".","-",".","ID=MEAE_00075991","MEAE_00075991","Alias=maker-MeA_20160214_scaffold_2371-snap-gene-0.40","Protein of unknown function"
"1240","ENA|OLKM01002372|OLKM01002372.1 69326","OLKM01002372.1",69327,"MeA_20160214_scaffold_2371","OLKM01002372.1","maker","gene",5627,70228,".","+",".","ID=MEAE_00075986","MEAE_00075986","Alias=maker-MeA_20160214_scaffold_2371-snap-gene-0.38","Similar to TAPBP: Tapasin (Gallus gallus)"
"1240.4","ENA|OLKM01002372|OLKM01002372.1 69326","OLKM01002372.1",69327,"MeA_20160214_scaffold_2371","OLKM01002372.1","maker","gene",67255,70362,".","-",".","ID=MEAE_00075991","MEAE_00075991","Alias=maker-MeA_20160214_scaffold_2371-snap-gene-0.40","Protein of unknown function"
"1241","ENA|OLKM01002372|OLKM01002372.1 69427","OLKM01002372.1",69428,"MeA_20160214_scaffold_2371","OLKM01002372.1","maker","gene",5627,70228,".","+",".","ID=MEAE_00075986","MEAE_00075986","Alias=maker-MeA_20160214_scaffold_2371-snap-gene-0.38","Similar to TAPBP: Tapasin (Gallus gallus)"
"1241.4","ENA|OLKM01002372|OLKM01002372.1 69427","OLKM01002372.1",69428,"MeA_20160214_scaffold_2371","OLKM01002372.1","maker","gene",67255,70362,".","-",".","ID=MEAE_00075991","MEAE_00075991","Alias=maker-MeA_20160214_scaffold_2371-snap-gene-0.40","Protein of unknown function"
"1242","ENA|OLKM01002372|OLKM01002372.1 69448","OLKM01002372.1",69449,"MeA_20160214_scaffold_2371","OLKM01002372.1","maker","gene",5627,70228,".","+",".","ID=MEAE_00075986","MEAE_00075986","Alias=maker-MeA_20160214_scaffold_2371-snap-gene-0.38","Similar to TAPBP: Tapasin (Gallus gallus)"
"1242.4","ENA|OLKM01002372|OLKM01002372.1 69448","OLKM01002372.1",69449,"MeA_20160214_scaffold_2371","OLKM01002372.1","maker","gene",67255,70362,".","-",".","ID=MEAE_00075991","MEAE_00075991","Alias=maker-MeA_20160214_scaffold_2371-snap-gene-0.40","Protein of unknown function"
"1243","ENA|OLKM01002372|OLKM01002372.1 69490","OLKM01002372.1",69491,"MeA_20160214_scaffold_2371","OLKM01002372.1","maker","gene",5627,70228,".","+",".","ID=MEAE_00075986","MEAE_00075986","Alias=maker-MeA_20160214_scaffold_2371-snap-gene-0.38","Similar to TAPBP: Tapasin (Gallus gallus)"
"1243.4","ENA|OLKM01002372|OLKM01002372.1 69490","OLKM01002372.1",69491,"MeA_20160214_scaffold_2371","OLKM01002372.1","maker","gene",67255,70362,".","-",".","ID=MEAE_00075991","MEAE_00075991","Alias=maker-MeA_20160214_scaffold_2371-snap-gene-0.40","Protein of unknown function"
"1244","ENA|OLKM01002372|OLKM01002372.1 69510","OLKM01002372.1",69511,"MeA_20160214_scaffold_2371","OLKM01002372.1","maker","gene",5627,70228,".","+",".","ID=MEAE_00075986","MEAE_00075986","Alias=maker-MeA_20160214_scaffold_2371-snap-gene-0.38","Similar to TAPBP: Tapasin (Gallus gallus)"
"1244.4","ENA|OLKM01002372|OLKM01002372.1 69510","OLKM01002372.1",69511,"MeA_20160214_scaffold_2371","OLKM01002372.1","maker","gene",67255,70362,".","-",".","ID=MEAE_00075991","MEAE_00075991","Alias=maker-MeA_20160214_scaffold_2371-snap-gene-0.40","Protein of unknown function"
"1247","ENA|OLKM01002393|OLKM01002393.1 11931","OLKM01002393.1",11932,"MeA_20160214_scaffold_2392","OLKM01002393.1","maker","gene",10051,14318,".","+",".","ID=MEAE_00076187","MEAE_00076187","Alias=snap_masked-MeA_20160214_scaffold_2392-processed-gene-0.18","Protein of unknown function"
"1247.2","ENA|OLKM01002393|OLKM01002393.1 11931","OLKM01002393.1",11932,"MeA_20160214_scaffold_2392","OLKM01002393.1","maker","gene",9988,17057,".","-",".","ID=MEAE_00076186","MEAE_00076186","Alias=snap_masked-MeA_20160214_scaffold_2392-processed-gene-0.24","Protein of unknown function"
"1250","ENA|OLKM01002408|OLKM01002408.1 18602","OLKM01002408.1",18603,"MeA_20160214_scaffold_2407","OLKM01002408.1","maker","gene",13808,28082,".","+",".","ID=MEAE_00076363","MEAE_00076363","Alias=snap_masked-MeA_20160214_scaffold_2407-processed-gene-0.24","Protein of unknown function"
"1250.2","ENA|OLKM01002408|OLKM01002408.1 18602","OLKM01002408.1",18603,"MeA_20160214_scaffold_2407","OLKM01002408.1","maker","gene",6858,26400,".","-",".","ID=MEAE_00076362","MEAE_00076362","Alias=snap_masked-MeA_20160214_scaffold_2407-processed-gene-0.28","Protein of unknown function"
"1251","ENA|OLKM01002418|OLKM01002418.1 2129","OLKM01002418.1",2130,"MeA_20160214_scaffold_2417","OLKM01002418.1","maker","gene",688,5576,".","-",".","ID=MEAE_00076465","MEAE_00076465","Alias=genemark-MeA_20160214_scaffold_2417-processed-gene-0.11","Protein of unknown function"
"1252","ENA|OLKM01002418|OLKM01002418.1 6869","OLKM01002418.1",6870,"MeA_20160214_scaffold_2417","OLKM01002418.1","maker","gene",5503,8129,".","+",".","ID=MEAE_00076467","MEAE_00076467","Alias=snap_masked-MeA_20160214_scaffold_2417-processed-gene-0.29","Protein of unknown function"
"1252.2","ENA|OLKM01002418|OLKM01002418.1 6869","OLKM01002418.1",6870,"MeA_20160214_scaffold_2417","OLKM01002418.1","maker","gene",5887,8178,".","-",".","ID=MEAE_00076468","MEAE_00076468","Alias=snap_masked-MeA_20160214_scaffold_2417-processed-gene-0.39","Protein of unknown function"
"1253","ENA|OLKM01002428|OLKM01002428.1 62840","OLKM01002428.1",62841,"MeA_20160214_scaffold_2427","OLKM01002428.1","maker","gene",58222,64197,".","+",".","ID=MEAE_00076600","MEAE_00076600","Alias=snap_masked-MeA_20160214_scaffold_2427-processed-gene-0.17","Protein of unknown function"
"1255","ENA|OLKM01002449|OLKM01002449.1 61546","OLKM01002449.1",61547,"MeA_20160214_scaffold_2448","OLKM01002449.1","maker","gene",54755,62683,".","+",".","ID=MEAE_00076811","MEAE_00076811","Alias=maker-MeA_20160214_scaffold_2448-augustus-gene-0.27","Similar to Nlrc3: Protein NLRC3 (Mus musculus)"
"1257","ENA|OLKM01002451|OLKM01002451.1 12890","OLKM01002451.1",12891,"MeA_20160214_scaffold_2450","OLKM01002451.1","maker","gene",12713,15300,".","+",".","ID=MEAE_00076836","MEAE_00076836","Alias=genemark-MeA_20160214_scaffold_2450-processed-gene-0.3","Protein of unknown function"
"1264","ENA|OLKM01002484|OLKM01002484.1 41759","OLKM01002484.1",41760,"MeA_20160214_scaffold_2483","OLKM01002484.1","maker","gene",40182,47862,".","+",".","ID=MEAE_00077182","MEAE_00077182","Alias=snap_masked-MeA_20160214_scaffold_2483-processed-gene-0.16","Protein of unknown function"
"1265","ENA|OLKM01002491|OLKM01002491.1 55503","OLKM01002491.1",55504,"MeA_20160214_scaffold_2490","OLKM01002491.1","maker","gene",55060,64545,".","-",".","ID=MEAE_00077260","MEAE_00077260","Alias=augustus_masked-MeA_20160214_scaffold_2490-processed-gene-0.11","Protein of unknown function"
"1266","ENA|OLKM01002491|OLKM01002491.1 55943","OLKM01002491.1",55944,"MeA_20160214_scaffold_2490","OLKM01002491.1","maker","gene",55060,64545,".","-",".","ID=MEAE_00077260","MEAE_00077260","Alias=augustus_masked-MeA_20160214_scaffold_2490-processed-gene-0.11","Protein of unknown function"
"1269","ENA|OLKM01002500|OLKM01002500.1 48258","OLKM01002500.1",48259,"MeA_20160214_scaffold_2499","OLKM01002500.1","maker","gene",46153,50725,".","-",".","ID=MEAE_00077344","MEAE_00077344","Alias=augustus_masked-MeA_20160214_scaffold_2499-processed-gene-0.12","Protein of unknown function"
"1272","ENA|OLKM01002505|OLKM01002505.1 21269","OLKM01002505.1",21270,"MeA_20160214_scaffold_2504","OLKM01002505.1","maker","gene",10851,36990,".","-",".","ID=MEAE_00077383","MEAE_00077383","Alias=maker-MeA_20160214_scaffold_2504-snap-gene-0.29","Protein of unknown function"
"1272.2","ENA|OLKM01002505|OLKM01002505.1 21269","OLKM01002505.1",21270,"MeA_20160214_scaffold_2504","OLKM01002505.1","maker","gene",13491,28549,".","+",".","ID=MEAE_00077385","MEAE_00077385","Alias=snap_masked-MeA_20160214_scaffold_2504-processed-gene-0.21","Protein of unknown function"
"1278","ENA|OLKM01002530|OLKM01002530.1 37413","OLKM01002530.1",37414,"MeA_20160214_scaffold_2529","OLKM01002530.1","maker","gene",34949,45035,".","-",".","ID=MEAE_00077587","MEAE_00077587","Alias=maker-MeA_20160214_scaffold_2529-augustus-gene-0.28","Similar to CHN1: N-chimaerin (Homo sapiens)"
"1279","ENA|OLKM01002534|OLKM01002534.1 48468","OLKM01002534.1",48469,"MeA_20160214_scaffold_2533","OLKM01002534.1","maker","gene",48294,52454,".","-",".","ID=MEAE_00077620","MEAE_00077620","Alias=genemark-MeA_20160214_scaffold_2533-processed-gene-0.5","Protein of unknown function"
"1281","ENA|OLKM01002549|OLKM01002549.1 46096","OLKM01002549.1",46097,"MeA_20160214_scaffold_2548","OLKM01002549.1","maker","gene",44485,55487,".","+",".","ID=MEAE_00077768","MEAE_00077768","Alias=snap_masked-MeA_20160214_scaffold_2548-processed-gene-0.10","Protein of unknown function"
"1282","ENA|OLKM01002549|OLKM01002549.1 46499","OLKM01002549.1",46500,"MeA_20160214_scaffold_2548","OLKM01002549.1","maker","gene",44485,55487,".","+",".","ID=MEAE_00077768","MEAE_00077768","Alias=snap_masked-MeA_20160214_scaffold_2548-processed-gene-0.10","Protein of unknown function"
"1283","ENA|OLKM01002549|OLKM01002549.1 46558","OLKM01002549.1",46559,"MeA_20160214_scaffold_2548","OLKM01002549.1","maker","gene",44485,55487,".","+",".","ID=MEAE_00077768","MEAE_00077768","Alias=snap_masked-MeA_20160214_scaffold_2548-processed-gene-0.10","Protein of unknown function"
"1284","ENA|OLKM01002549|OLKM01002549.1 46804","OLKM01002549.1",46805,"MeA_20160214_scaffold_2548","OLKM01002549.1","maker","gene",44485,55487,".","+",".","ID=MEAE_00077768","MEAE_00077768","Alias=snap_masked-MeA_20160214_scaffold_2548-processed-gene-0.10","Protein of unknown function"
"1285","ENA|OLKM01002551|OLKM01002551.1 13945","OLKM01002551.1",13946,"MeA_20160214_scaffold_2550","OLKM01002551.1","maker","gene",4915,30686,".","-",".","ID=MEAE_00077787","MEAE_00077787","Alias=maker-MeA_20160214_scaffold_2550-snap-gene-0.79","Similar to nlk.2: Serine/threonine-protein kinase NLK2 (Xenopus tropicalis)"
"1286","ENA|OLKM01002558|OLKM01002558.1 31350","OLKM01002558.1",31351,"MeA_20160214_scaffold_2557","OLKM01002558.1","maker","gene",30082,33219,".","-",".","ID=MEAE_00077872","MEAE_00077872","Alias=snap_masked-MeA_20160214_scaffold_2557-processed-gene-0.24","Protein of unknown function"
